0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-0.122779,-0.985951,0.113255,-0.368760,-0.815374,0.035158,-0.577866,-0.265321,0.565765,-0.163295,-0.808235,-0.599326,0.000000,0.000000,0.000000,1.000000
0.462864,-0.840488,-0.281669,-0.616647,-0.611317,-0.072561,-0.788052,-0.274192,0.641910,0.536950,-0.547390,-0.436678,0.000000,0.000000,0.000000,1.000000
-0.488053,-0.864175,0.122498,-0.475540,-0.749212,0.342792,-0.566722,-0.218050,0.447756,-0.368368,-0.814751,-0.519539,0.000000,0.000000,0.000000,1.000000
-0.536623,-0.841254,0.065783,-0.487479,-0.332532,0.139179,-0.932766,-0.219681,0.775537,-0.522418,-0.354431,-0.438252,0.000000,0.000000,0.000000,1.000000
-0.487770,-0.588243,0.645019,-0.050501,-0.822998,0.063457,-0.564488,-0.268090,0.291125,-0.806190,-0.515076,-0.643139,0.000000,0.000000,0.000000,1.000000
-0.363016,-0.931673,-0.014296,-0.454030,-0.606956,0.248079,-0.755024,-0.184166,0.706982,-0.265409,-0.655541,-0.456641,0.000000,0.000000,0.000000,1.000000
-0.263438,-0.962186,-0.069274,-0.509656,-0.725651,0.244969,-0.642979,-0.162100,0.635635,-0.119116,-0.762745,-0.509651,0.000000,0.000000,0.000000,1.000000
0.035328,-0.623265,0.781213,-0.235675,-0.320615,-0.747450,-0.581829,-0.621239,0.946551,-0.229914,-0.226234,-0.236292,0.000000,0.000000,0.000000,1.000000
0.560543,-0.791508,0.243529,-0.549991,0.015276,-0.284140,-0.958661,-0.458273,0.827985,0.541091,-0.147182,-0.304286,0.000000,0.000000,0.000000,1.000000
-0.197262,-0.687934,0.698451,-0.272018,-0.937816,-0.075163,-0.338897,-0.294721,0.285637,-0.721871,-0.630329,-0.462989,0.000000,0.000000,0.000000,1.000000
-0.384713,-0.498919,0.776580,-0.072741,-0.904845,0.037638,-0.424074,-0.310762,0.182349,-0.865831,-0.465924,-0.571323,0.000000,0.000000,0.000000,1.000000
0.129626,-0.903810,-0.407830,-0.771843,-0.532580,0.283474,-0.797497,-0.235659,0.836395,0.320578,-0.444605,-0.075360,0.000000,0.000000,0.000000,1.000000
0.030530,-0.999148,-0.027773,-0.390596,-0.727517,-0.003159,-0.686082,-0.301766,0.685410,0.041152,-0.726993,-0.570175,0.000000,0.000000,0.000000,1.000000
0.035430,-0.825003,0.564016,0.019886,-0.939470,-0.219949,-0.262712,-0.218121,0.340793,-0.520569,-0.782859,-0.637920,0.000000,0.000000,0.000000,1.000000
-0.484509,-0.873888,0.039626,-0.477415,-0.724208,0.375290,-0.578515,-0.196046,0.490686,-0.308994,-0.814709,-0.546652,0.000000,0.000000,0.000000,1.000000
-0.569187,-0.455111,0.684763,-0.202865,-0.544688,-0.415150,-0.728673,-0.450927,0.615907,-0.787734,-0.011595,-0.387717,0.000000,0.000000,0.000000,1.000000
0.148201,-0.682207,0.715982,-0.231403,-0.216957,-0.728768,-0.649482,-0.544172,0.964866,-0.059083,-0.256013,-0.419595,0.000000,0.000000,0.000000,1.000000
-0.068434,-0.805296,0.588910,-0.311202,-0.106418,-0.581034,-0.806892,-0.466258,0.991964,-0.117890,-0.045935,-0.449648,0.000000,0.000000,0.000000,1.000000
-0.180087,-0.592820,0.784942,-0.214853,-0.573096,-0.585326,-0.573546,-0.668962,0.799456,-0.553135,-0.234333,-0.188874,0.000000,0.000000,0.000000,1.000000
-0.982425,-0.164924,0.087416,-0.455740,-0.106834,0.112793,-0.987858,-0.203062,0.153062,-0.979836,-0.128430,-0.347157,0.000000,0.000000,0.000000,1.000000
-0.379492,-0.670136,0.637890,-0.232823,-0.886350,0.065647,-0.458339,-0.267378,0.265274,-0.739330,-0.618887,-0.494236,0.000000,0.000000,0.000000,1.000000
-0.784766,-0.519821,0.337532,-0.314525,-0.497137,0.202712,-0.843660,-0.249873,0.370130,-0.829876,-0.417503,-0.469869,0.000000,0.000000,0.000000,1.000000
-0.129386,-0.801092,0.584390,-0.136034,-0.908242,-0.140769,-0.394056,-0.259035,0.397939,-0.581753,-0.709372,-0.609010,0.000000,0.000000,0.000000,1.000000
0.578655,-0.815546,-0.006515,-0.373495,-0.563502,-0.394021,-0.726095,-0.428758,0.589597,0.423829,-0.687564,-0.509286,0.000000,0.000000,0.000000,1.000000
-0.600574,-0.786703,-0.142863,-0.633063,-0.568536,0.545801,-0.615523,-0.176660,0.562208,-0.288444,-0.775063,-0.384237,0.000000,0.000000,0.000000,1.000000
0.175146,-0.709658,0.682429,-0.310778,0.002525,-0.692817,-0.721109,-0.726181,0.984539,0.128022,-0.119552,-0.104990,0.000000,0.000000,0.000000,1.000000
-0.534076,-0.762592,0.364987,-0.406184,-0.659972,0.106243,-0.743740,-0.178775,0.528393,-0.638095,-0.560032,-0.491568,0.000000,0.000000,0.000000,1.000000
0.257494,-0.740035,0.621325,-0.013283,-0.543069,-0.642680,-0.540407,-0.311530,0.799233,-0.198271,-0.567376,-0.663410,0.000000,0.000000,0.000000,1.000000
0.132603,-0.958617,0.251932,-0.501658,-0.408648,-0.284444,-0.867236,-0.378934,0.903008,0.012047,-0.429455,-0.397432,0.000000,0.000000,0.000000,1.000000
0.708877,-0.644258,-0.287097,-0.666585,-0.417449,-0.055126,-0.907027,-0.446726,0.568533,0.762819,-0.308022,-0.269149,0.000000,0.000000,0.000000,1.000000
0.428147,-0.890330,-0.154926,-0.616869,-0.695787,-0.215363,-0.685200,-0.333737,0.576688,0.401162,-0.711688,-0.314923,0.000000,0.000000,0.000000,1.000000
0.080233,-0.986930,0.139753,-0.509508,-0.669111,-0.157248,-0.726336,-0.287959,0.738819,-0.035234,-0.672983,-0.460855,0.000000,0.000000,0.000000,1.000000
-0.089037,-0.852515,0.515063,-0.200478,-0.682908,-0.324184,-0.654631,-0.533895,0.725058,-0.410027,-0.553325,-0.521973,0.000000,0.000000,0.000000,1.000000
0.399752,-0.916576,-0.009355,-0.632466,-0.200751,-0.077588,-0.976565,-0.317260,0.894370,0.392262,-0.215019,-0.265890,0.000000,0.000000,0.000000,1.000000
0.240712,-0.925750,0.291623,-0.520733,-0.058920,-0.313841,-0.947646,-0.523218,0.968806,0.210927,-0.130091,-0.345082,0.000000,0.000000,0.000000,1.000000
0.124005,-0.512612,0.849619,-0.046916,-0.855142,-0.489537,-0.170547,-0.382240,0.503344,-0.705396,-0.499061,-0.490509,0.000000,0.000000,0.000000,1.000000
-0.485910,-0.814167,0.317841,-0.392429,-0.712998,0.158927,-0.682918,-0.248865,0.505495,-0.558457,-0.657724,-0.456214,0.000000,0.000000,0.000000,1.000000
-0.129907,-0.898168,0.420022,-0.317116,-0.448161,-0.324683,-0.832906,-0.346144,0.884464,-0.296438,-0.360345,-0.469255,0.000000,0.000000,0.000000,1.000000
0.256671,-0.902823,0.345009,-0.529948,-0.088329,-0.377386,-0.921834,-0.496325,0.962454,0.206134,-0.176610,-0.208925,0.000000,0.000000,0.000000,1.000000
-0.416611,-0.502571,0.757534,-0.079602,-0.809291,-0.174547,-0.560875,-0.297972,0.414105,-0.846732,-0.334008,-0.604650,0.000000,0.000000,0.000000,1.000000
0.608825,-0.709215,0.355452,-0.484095,0.199257,-0.296990,-0.933859,-0.410204,0.767873,0.639383,-0.039499,-0.348394,0.000000,0.000000,0.000000,1.000000
-0.685639,-0.246787,0.684832,0.108977,-0.701593,-0.026792,-0.712074,-0.154590,0.194079,-0.968699,-0.154774,-0.565654,0.000000,0.000000,0.000000,1.000000
-0.973452,0.089369,0.210725,-0.199568,-0.196637,0.144696,-0.969741,-0.207531,-0.117156,-0.985432,-0.123281,-0.515089,0.000000,0.000000,0.000000,1.000000
-0.133302,-0.741165,0.657955,-0.079619,-0.988927,0.055779,-0.137525,-0.392214,0.065229,-0.669001,-0.740394,-0.512464,0.000000,0.000000,0.000000,1.000000
-0.251129,-0.780464,0.572548,-0.052426,-0.940644,0.057259,-0.334530,-0.232131,0.228305,-0.622574,-0.748518,-0.667736,0.000000,0.000000,0.000000,1.000000
0.688381,-0.641772,0.338026,-0.183607,-0.313437,-0.683450,-0.659283,-0.502448,0.654132,0.347888,-0.671629,-0.587795,0.000000,0.000000,0.000000,1.000000
-0.169989,-0.604269,0.778436,0.018956,-0.660216,-0.516604,-0.545193,-0.260456,0.731587,-0.606612,-0.311131,-0.633826,0.000000,0.000000,0.000000,1.000000
0.476961,-0.753864,-0.451882,-0.784644,-0.627161,0.068288,-0.775890,-0.207907,0.615774,0.653472,-0.440224,-0.041646,0.000000,0.000000,0.000000,1.000000
0.235427,-0.668428,0.705534,-0.214261,-0.588304,-0.675847,-0.443992,-0.587085,0.773610,-0.310541,-0.552352,-0.289708,0.000000,0.000000,0.000000,1.000000
-0.389214,-0.448213,0.804747,-0.193036,-0.527911,-0.607394,-0.593618,-0.584194,0.754865,-0.655880,-0.000210,-0.348590,0.000000,0.000000,0.000000,1.000000
-0.171545,-0.917445,0.358980,-0.379250,-0.545630,-0.214916,-0.810000,-0.316352,0.820281,-0.334821,-0.463718,-0.517131,0.000000,0.000000,0.000000,1.000000
-0.054008,-0.765984,0.640587,-0.191619,-0.446910,-0.555141,-0.701491,-0.546441,0.892947,-0.324170,-0.312344,-0.506055,0.000000,0.000000,0.000000,1.000000
0.069571,-0.909123,-0.410676,-0.658906,-0.627301,0.280227,-0.726613,-0.316744,0.775663,0.308169,-0.550798,-0.378369,0.000000,0.000000,0.000000,1.000000
-0.231450,-0.904748,0.357577,-0.434985,-0.493229,-0.207686,-0.844744,-0.506118,0.838544,-0.371883,-0.398179,-0.369303,0.000000,0.000000,0.000000,1.000000
0.029398,-0.845375,0.533363,-0.268891,-0.921118,-0.230128,-0.313979,-0.445791,0.388172,-0.482060,-0.785456,-0.456451,0.000000,0.000000,0.000000,1.000000
-0.077656,-0.965676,0.247871,-0.408713,-0.251278,-0.221637,-0.942198,-0.301286,0.964795,-0.135451,-0.225442,-0.517128,0.000000,0.000000,0.000000,1.000000
-0.035878,-0.715346,0.697849,0.111457,-0.761246,-0.432856,-0.482846,-0.136708,0.647470,-0.548558,-0.529024,-0.644373,0.000000,0.000000,0.000000,1.000000
0.101133,-0.673270,0.732447,-0.223913,-0.390722,-0.703947,-0.593123,-0.561923,0.914936,-0.226199,-0.334254,-0.250054,0.000000,0.000000,0.000000,1.000000
-0.368289,-0.765778,0.527206,-0.160572,-0.562211,-0.268193,-0.782299,-0.354069,0.740461,-0.584513,-0.331756,-0.639603,0.000000,0.000000,0.000000,1.000000
0.257442,-0.906292,0.335198,-0.323052,-0.601913,-0.421776,-0.678090,-0.412443,0.755926,-0.027191,-0.654092,-0.523497,0.000000,0.000000,0.000000,1.000000
0.029843,-0.662625,0.748357,-0.072285,-0.957497,-0.233842,-0.168870,-0.412445,0.286894,-0.711510,-0.641440,-0.568540,0.000000,0.000000,0.000000,1.000000
0.079171,-0.791936,0.605450,-0.006092,-0.815197,-0.401000,-0.417914,-0.279841,0.573747,-0.460474,-0.677331,-0.605489,0.000000,0.000000,0.000000,1.000000
-0.722272,-0.647763,0.242335,-0.292723,-0.422392,0.135700,-0.896198,-0.241921,0.547639,-0.749659,-0.371622,-0.498080,0.000000,0.000000,0.000000,1.000000
-0.268110,-0.963388,0.000264,-0.401300,-0.074927,0.020579,-0.996977,-0.192274,0.960470,-0.267319,-0.077702,-0.466667,0.000000,0.000000,0.000000,1.000000
0.478268,-0.815803,0.325155,-0.494288,0.001544,-0.369464,-0.929244,-0.613198,0.878213,0.444930,-0.175443,-0.221875,0.000000,0.000000,0.000000,1.000000
0.332538,-0.936208,0.113723,-0.663989,-0.001152,-0.120989,-0.992653,-0.290044,0.943089,0.329964,-0.041312,-0.237094,0.000000,0.000000,0.000000,1.000000
0.224214,-0.961783,-0.157169,-0.624658,-0.367788,0.065839,-0.927576,-0.477012,0.902474,0.265781,-0.338970,-0.280453,0.000000,0.000000,0.000000,1.000000
0.275924,-0.851133,0.446585,-0.392052,-0.370752,-0.522912,-0.767532,-0.498190,0.886797,0.046208,-0.459843,-0.328760,0.000000,0.000000,0.000000,1.000000
-0.088887,-0.749545,0.655958,-0.096961,-0.768907,-0.366992,-0.523544,-0.458629,0.633152,-0.550907,-0.543710,-0.595011,0.000000,0.000000,0.000000,1.000000
-0.407418,-0.899233,0.159343,-0.358554,-0.515070,0.082178,-0.853199,-0.254653,0.754131,-0.429682,-0.496649,-0.538009,0.000000,0.000000,0.000000,1.000000
-0.230708,-0.726246,0.647565,-0.103677,-0.929262,-0.032890,-0.367955,-0.409219,0.288525,-0.686647,-0.667285,-0.590241,0.000000,0.000000,0.000000,1.000000
-0.857277,-0.369230,0.358812,-0.358522,-0.514649,0.634331,-0.576854,-0.171686,-0.014614,-0.679186,-0.733821,-0.571148,0.000000,0.000000,0.000000,1.000000
0.190145,-0.958184,0.213840,-0.299054,-0.579322,-0.285358,-0.763516,-0.393806,0.792610,0.021297,-0.609357,-0.539963,0.000000,0.000000,0.000000,1.000000
-0.576907,-0.414531,0.703806,-0.122654,-0.659059,-0.272767,-0.700884,-0.366175,0.482513,-0.868195,-0.115839,-0.526395,0.000000,0.000000,0.000000,1.000000
0.062455,-0.973650,0.219328,-0.642666,-0.056383,-0.222848,-0.973221,-0.357922,0.996454,0.048416,-0.068815,-0.085019,0.000000,0.000000,0.000000,1.000000
0.097976,-0.591401,0.800403,-0.094664,-0.602950,-0.675129,-0.425032,-0.386188,0.791740,-0.440960,-0.422732,-0.557280,0.000000,0.000000,0.000000,1.000000
0.054596,-0.757367,0.650703,-0.171444,-0.882647,-0.341297,-0.323187,-0.279128,0.466854,-0.556696,-0.687122,-0.622943,0.000000,0.000000,0.000000,1.000000
-0.558513,-0.811196,0.173272,-0.572760,-0.702751,0.351760,-0.618390,-0.360635,0.440686,-0.467146,-0.766531,-0.282665,0.000000,0.000000,0.000000,1.000000
-0.060092,-0.394757,0.916818,0.061642,-0.985105,0.171699,0.009361,-0.167027,-0.161112,-0.902600,-0.399195,-0.561288,0.000000,0.000000,0.000000,1.000000
0.237234,-0.971239,0.020360,-0.561056,-0.775720,-0.202009,-0.597872,-0.394068,0.584790,0.126042,-0.801333,-0.261646,0.000000,0.000000,0.000000,1.000000
0.382043,-0.890901,-0.245641,-0.526502,-0.508747,0.019150,-0.860703,-0.520346,0.771505,0.453795,-0.445927,-0.411329,0.000000,0.000000,0.000000,1.000000
0.489152,-0.716652,0.497133,-0.166976,-0.254571,-0.662466,-0.704508,-0.493823,0.834221,0.218056,-0.506485,-0.526348,0.000000,0.000000,0.000000,1.000000
-0.583255,-0.730010,0.356230,-0.232273,-0.704819,0.236821,-0.668690,-0.257504,0.403788,-0.641094,-0.652651,-0.648165,0.000000,0.000000,0.000000,1.000000
0.105722,-0.941101,0.321171,-0.317485,-0.478315,-0.331290,-0.813303,-0.584284,0.871802,-0.067637,-0.485167,-0.433853,0.000000,0.000000,0.000000,1.000000
-0.345547,-0.736886,0.581030,-0.214162,-0.873071,0.025469,-0.486927,-0.324508,0.344011,-0.675537,-0.652155,-0.606333,0.000000,0.000000,0.000000,1.000000
0.180598,-0.775813,0.604565,-0.259518,-0.466449,-0.608710,-0.641792,-0.594492,0.865916,-0.166093,-0.471809,-0.372492,0.000000,0.000000,0.000000,1.000000
-0.477861,-0.437728,0.761605,-0.063857,-0.878323,0.251960,-0.406282,-0.289546,-0.014053,-0.863082,-0.504868,-0.614158,0.000000,0.000000,0.000000,1.000000
-0.389389,-0.498179,0.774722,-0.098939,-0.805588,-0.223576,-0.548672,-0.315425,0.446546,-0.837754,-0.314269,-0.517900,0.000000,0.000000,0.000000,1.000000
-0.316189,-0.812129,0.490379,-0.413980,-0.218663,-0.440593,-0.870669,-0.454383,0.923153,-0.382524,-0.038272,-0.247429,0.000000,0.000000,0.000000,1.000000
-0.845649,-0.329563,0.419841,-0.225702,-0.518612,0.321405,-0.792301,-0.211480,0.126174,-0.887743,-0.442711,-0.620055,0.000000,0.000000,0.000000,1.000000
0.408133,-0.897719,0.165919,-0.544086,-0.058545,-0.207108,-0.976565,-0.359582,0.911043,0.388854,-0.137084,-0.280203,0.000000,0.000000,0.000000,1.000000
0.244330,-0.730043,0.638231,-0.158601,-0.839902,-0.488270,-0.236975,-0.308060,0.484631,-0.478152,-0.732464,-0.624906,0.000000,0.000000,0.000000,1.000000
-0.109397,-0.779865,0.616314,0.024246,-0.909017,-0.172358,-0.379448,-0.204914,0.402145,-0.601750,-0.690055,-0.623565,0.000000,0.000000,0.000000,1.000000
0.337039,-0.754143,-0.563625,-0.728836,-0.780377,0.111135,-0.615355,-0.208028,0.526704,0.647238,-0.551059,-0.286108,0.000000,0.000000,0.000000,1.000000
0.480870,-0.646244,0.592564,-0.090814,-0.187793,-0.736061,-0.650345,-0.400048,0.856445,0.201452,-0.475310,-0.618232,0.000000,0.000000,0.000000,1.000000
-0.312402,-0.483129,0.817919,-0.073261,-0.868709,-0.203101,-0.451769,-0.340552,0.384382,-0.851667,-0.356249,-0.586055,0.000000,0.000000,0.000000,1.000000
0.075064,-0.702734,0.707481,-0.245861,-0.003360,-0.709657,-0.704539,-0.552039,0.997173,0.050508,-0.055631,-0.408624,0.000000,0.000000,0.000000,1.000000
-0.124558,-0.615520,0.778216,-0.150504,-0.937720,-0.183322,-0.295083,-0.288091,0.324294,-0.766504,-0.554351,-0.553359,0.000000,0.000000,0.000000,1.000000
0.003886,-0.670090,0.742269,-0.098018,-0.188682,-0.729434,-0.657515,-0.402049,0.982031,-0.137498,-0.129269,-0.515991,0.000000,0.000000,0.000000,1.000000
-0.493590,-0.861777,-0.117091,-0.600581,-0.365102,0.327521,-0.871453,-0.243472,0.789348,-0.387390,-0.476297,-0.416250,0.000000,0.000000,0.000000,1.000000
-0.675574,-0.693954,0.249053,-0.314454,-0.702708,0.503796,-0.502385,-0.254862,0.223161,-0.514410,-0.827999,-0.531589,0.000000,0.000000,0.000000,1.000000
0.353972,-0.880249,0.316016,-0.549050,-0.196505,-0.400348,-0.895046,-0.482315,0.914379,0.254723,-0.314685,-0.153666,0.000000,0.000000,0.000000,1.000000
0.370000,-0.923854,-0.097947,-0.632517,-0.621355,-0.167705,-0.765371,-0.342401,0.690665,0.344047,-0.636092,-0.245048,0.000000,0.000000,0.000000,1.000000
-0.091242,-0.880474,0.465232,-0.370870,-0.735869,-0.255154,-0.627210,-0.314729,0.670948,-0.399578,-0.624633,-0.406970,0.000000,0.000000,0.000000,1.000000
0.253856,-0.675162,0.692614,-0.274572,0.029088,-0.710418,-0.703179,-0.711267,0.966805,0.198652,-0.160705,-0.168446,0.000000,0.000000,0.000000,1.000000
0.270647,-0.951644,0.145338,-0.372706,-0.186285,-0.199891,-0.961947,-0.322180,0.944483,0.233274,-0.231377,-0.614652,0.000000,0.000000,0.000000,1.000000
-0.324279,-0.502198,0.801649,0.053754,-0.441407,-0.669195,-0.597777,-0.247568,0.836662,-0.547700,-0.004668,-0.618719,0.000000,0.000000,0.000000,1.000000
0.251787,-0.625133,0.738791,-0.171362,-0.311274,-0.775132,-0.549799,-0.525210,0.916358,-0.091534,-0.389756,-0.472768,0.000000,0.000000,0.000000,1.000000
-0.697995,-0.638641,0.323947,-0.068029,-0.546337,0.182467,-0.817448,-0.183043,0.462946,-0.747559,-0.476274,-0.618991,0.000000,0.000000,0.000000,1.000000
-0.630789,-0.441811,0.637894,-0.217364,-0.761933,0.197095,-0.616937,-0.350660,0.146844,-0.875189,-0.460956,-0.514798,0.000000,0.000000,0.000000,1.000000
-0.564656,-0.670818,0.480799,-0.376346,-0.469992,-0.217518,-0.855449,-0.398566,0.678433,-0.709006,-0.192456,-0.362271,0.000000,0.000000,0.000000,1.000000
-0.612395,-0.749795,0.250560,-0.134565,-0.712784,0.386604,-0.585214,-0.174129,0.341923,-0.536977,-0.771197,-0.695359,0.000000,0.000000,0.000000,1.000000
-0.171944,-0.715395,0.677234,-0.217080,-0.249676,-0.633377,-0.732458,-0.468733,0.952941,-0.295031,-0.069712,-0.509377,0.000000,0.000000,0.000000,1.000000
-0.745873,-0.665244,-0.033527,-0.482815,-0.417180,0.505797,-0.755070,-0.197132,0.519263,-0.549199,-0.654787,-0.455584,0.000000,0.000000,0.000000,1.000000
-0.222965,-0.818967,0.528753,-0.081193,-0.845268,-0.107774,-0.523361,-0.208548,0.485601,-0.563630,-0.668217,-0.640147,0.000000,0.000000,0.000000,1.000000
0.651296,-0.642327,0.404016,-0.238960,-0.037529,-0.559039,-0.828292,-0.693113,0.757895,0.524301,-0.388206,-0.360686,0.000000,0.000000,0.000000,1.000000
0.363123,-0.776894,0.514371,-0.037572,-0.568305,-0.622148,-0.538480,-0.365628,0.738357,-0.096785,-0.667429,-0.686643,0.000000,0.000000,0.000000,1.000000
0.704024,-0.556226,0.441546,-0.415392,0.231742,-0.407775,-0.883185,-0.546447,0.671302,0.724108,-0.158183,-0.389489,0.000000,0.000000,0.000000,1.000000
-0.070467,-0.808129,0.584775,0.010176,-0.914925,-0.181202,-0.360663,-0.170551,0.397425,-0.560440,-0.726609,-0.654286,0.000000,0.000000,0.000000,1.000000
-0.171552,-0.754018,0.634055,-0.259265,-0.485288,-0.495420,-0.720454,-0.430265,0.857360,-0.431295,-0.280926,-0.442799,0.000000,0.000000,0.000000,1.000000
-0.632045,-0.581442,0.512293,-0.232025,-0.558766,-0.116104,-0.821158,-0.355269,0.536935,-0.805261,-0.251507,-0.575241,0.000000,0.000000,0.000000,1.000000
0.191147,-0.979581,0.062324,-0.362111,-0.463283,-0.146014,-0.874099,-0.694898,0.865351,0.138207,-0.481734,-0.285419,0.000000,0.000000,0.000000,1.000000
-0.040103,-0.918070,0.394385,-0.236206,-0.830903,-0.188583,-0.523485,-0.397444,0.554970,-0.348689,-0.755264,-0.477408,0.000000,0.000000,0.000000,1.000000
0.177695,-0.908261,0.378795,-0.276805,-0.591897,-0.406155,-0.696201,-0.587252,0.786182,-0.100496,-0.609769,-0.395253,0.000000,0.000000,0.000000,1.000000
0.570147,-0.730832,0.375256,-0.308887,-0.417024,-0.651004,-0.634260,-0.554279,0.707831,0.205130,-0.675942,-0.368462,0.000000,0.000000,0.000000,1.000000
-0.714612,-0.697672,0.050828,-0.449235,-0.577706,0.547637,-0.605268,-0.191483,0.394443,-0.461895,-0.794398,-0.556662,0.000000,0.000000,0.000000,1.000000
-0.889116,-0.365364,0.275648,-0.179512,-0.387051,0.278809,-0.878896,-0.214495,0.244264,-0.888130,-0.389308,-0.647906,0.000000,0.000000,0.000000,1.000000
-0.737697,-0.660080,0.141763,-0.567216,-0.363582,0.211490,-0.907238,-0.279706,0.568868,-0.720809,-0.396009,-0.342412,0.000000,0.000000,0.000000,1.000000
0.142166,-0.983244,-0.114107,-0.670445,-0.176156,0.088306,-0.980393,-0.247569,0.974042,0.159480,-0.160651,-0.341800,0.000000,0.000000,0.000000,1.000000
0.514516,-0.840634,0.169138,-0.499323,0.057688,-0.162868,-0.984960,-0.296247,0.855538,0.516535,-0.035304,-0.506975,0.000000,0.000000,0.000000,1.000000
-0.327350,-0.892717,0.309675,-0.502330,-0.499947,-0.114466,-0.858458,-0.499468,0.801808,-0.435837,-0.408840,-0.275081,0.000000,0.000000,0.000000,1.000000
-0.906815,-0.351096,0.233279,-0.392055,-0.260852,0.032673,-0.964826,-0.271870,0.331124,-0.935769,-0.121213,-0.373991,0.000000,0.000000,0.000000,1.000000
0.113116,-0.854574,0.506861,-0.194209,-0.902948,-0.301282,-0.306454,-0.475620,0.414596,-0.423005,-0.805715,-0.530822,0.000000,0.000000,0.000000,1.000000
-0.170506,-0.876114,0.450946,-0.154575,-0.790115,-0.151888,-0.593842,-0.229815,0.588766,-0.457553,-0.666333,-0.603897,0.000000,0.000000,0.000000,1.000000
0.455503,-0.885530,0.091395,-0.422856,-0.437323,-0.312004,-0.843446,-0.608364,0.775413,0.344223,-0.529382,-0.303774,0.000000,0.000000,0.000000,1.000000
-0.654029,-0.685890,0.319063,-0.316123,-0.592409,0.202108,-0.779874,-0.197215,0.470422,-0.699076,-0.538512,-0.602747,0.000000,0.000000,0.000000,1.000000
-0.420628,-0.754494,0.503797,-0.148181,-0.772487,0.006654,-0.634996,-0.214661,0.475748,-0.656274,-0.585635,-0.595613,0.000000,0.000000,0.000000,1.000000
-0.822722,-0.072116,0.563850,-0.173639,-0.567134,0.171427,-0.805588,-0.284387,-0.038563,-0.982554,-0.181937,-0.526381,0.000000,0.000000,0.000000,1.000000
0.229380,-0.631040,0.741062,-0.083152,-0.743344,-0.605081,-0.285161,-0.330631,0.628351,-0.485454,-0.607873,-0.526310,0.000000,0.000000,0.000000,1.000000
0.303288,-0.757406,0.578233,-0.263347,0.012426,-0.603619,-0.797176,-0.508285,0.952818,0.248959,-0.173659,-0.528252,0.000000,0.000000,0.000000,1.000000
-0.391997,-0.919568,0.027063,-0.542041,-0.137015,0.029268,-0.990137,-0.195891,0.909706,-0.391839,-0.137467,-0.324905,0.000000,0.000000,0.000000,1.000000
0.428205,-0.577562,0.695027,-0.102133,-0.618030,-0.748287,-0.241053,-0.457852,0.659302,-0.326327,-0.677371,-0.512255,0.000000,0.000000,0.000000,1.000000
-0.124261,-0.659366,0.741482,-0.134645,-0.889715,-0.256786,-0.377450,-0.356941,0.439280,-0.706610,-0.554739,-0.534574,0.000000,0.000000,0.000000,1.000000
-0.757804,-0.598446,0.259991,-0.356502,-0.407935,0.123559,-0.904612,-0.187304,0.509237,-0.791578,-0.337761,-0.501564,0.000000,0.000000,0.000000,1.000000
-0.688509,-0.574274,0.442905,-0.139020,-0.724735,0.522332,-0.449364,-0.207855,0.026715,-0.630380,-0.775827,-0.660091,0.000000,0.000000,0.000000,1.000000
0.235076,-0.955447,0.178497,-0.331260,-0.644512,-0.290690,-0.707180,-0.328770,0.727560,0.051197,-0.684131,-0.565175,0.000000,0.000000,0.000000,1.000000
-0.116780,-0.981472,-0.151905,-0.503831,-0.350807,0.183856,-0.918222,-0.194470,0.929138,-0.053940,-0.365778,-0.547767,0.000000,0.000000,0.000000,1.000000
-0.901917,-0.366442,0.228619,-0.374621,-0.250344,0.012194,-0.968080,-0.262410,0.351958,-0.930361,-0.102735,-0.493787,0.000000,0.000000,0.000000,1.000000
-0.092642,-0.867335,0.489026,-0.271751,-0.403191,-0.416393,-0.814895,-0.424700,0.910415,-0.272664,-0.311126,-0.555857,0.000000,0.000000,0.000000,1.000000
-0.166638,-0.981627,-0.092951,-0.548861,-0.742079,0.186928,-0.643720,-0.383675,0.649269,-0.038291,-0.759595,-0.314492,0.000000,0.000000,0.000000,1.000000
-0.740242,-0.475600,0.475233,-0.149269,-0.643431,0.296075,-0.705929,-0.188211,0.195036,-0.828338,-0.525183,-0.602478,0.000000,0.000000,0.000000,1.000000
-0.549077,-0.623132,0.556975,-0.069903,-0.825377,0.299506,-0.478591,-0.168373,0.131409,-0.722497,-0.678771,-0.611774,0.000000,0.000000,0.000000,1.000000
-0.039822,-0.869135,0.492969,-0.173353,-0.577960,-0.382418,-0.720915,-0.385698,0.815093,-0.313625,-0.487097,-0.634383,0.000000,0.000000,0.000000,1.000000
-0.433617,-0.898166,-0.072628,-0.277997,-0.389363,0.259442,-0.883791,-0.190310,0.812633,-0.354948,-0.462211,-0.669119,0.000000,0.000000,0.000000,1.000000
-0.074531,-0.863272,0.499205,-0.144249,-0.926320,-0.125449,-0.355237,-0.298466,0.369291,-0.488900,-0.790317,-0.641420,0.000000,0.000000,0.000000,1.000000
0.049171,-0.607857,0.792522,-0.088619,-0.425857,-0.730502,-0.533866,-0.453844,0.903454,-0.311250,-0.294780,-0.465541,0.000000,0.000000,0.000000,1.000000
